title,F,M
Halloween (1978),3.5,3.7596153846153846
Halloween 4: The Return of Michael Myers (1988),2.1904761904761907,2.453703703703704
Halloween 5: The Revenge of Michael Myers (1989),1.85,2.1775700934579443
Halloween II (1981),2.4857142857142858,2.8125
Halloween III: Season of the Witch (1983),1.8571428571428568,2.131868131868132
Halloween: H20 (1998),2.575,2.7169811320754715
Halloween: The Curse of Michael Myers (1995),2.5384615384615383,2.3312101910828025
Hamlet (1948),3.783783783783784,3.8157894736842106
Hamlet (1964),3.55,3.575757575757576
Hamlet (1990),3.7157894736842105,3.7356321839080464
Hamlet (1996),3.962962962962963,3.956204379562044
Hamlet (2000),3.345454545454545,3.5080645161290325
Hana-bi (1997),3.6666666666666665,3.8333333333333335
"Hand That Rocks the Cradle, The (1992)",3.1428571428571432,3.1322314049586777
Hands on a Hard Body (1996),3.9615384615384617,4.242424242424242
Hang 'em High (1967),3.533333333333333,3.761061946902655
"Hanging Garden, The (1997)",4.0,3.9
Hanging Up (2000),2.397727272727273,2.1931818181818183
Hangmen Also Die (1943),,3.5
"Happiest Millionaire, The (1967)",3.875,2.9047619047619047
Happiness (1998),3.736842105263158,3.954918032786885
Happy Gilmore (1996),3.3428571428571434,3.57380073800738
Happy Go Lovely (1951),2.0,
Happy Weekend (1996),,2.0
"Happy, Texas (1999)",3.7462686567164183,3.3474576271186436
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",3.675,3.767123287671233
Hard Core Logo (1996),4.333333333333333,3.5
"Hard Day's Night, A (1964)",3.978260869565217,3.8578947368421046
Hard Rain (1998),2.3225806451612905,2.7142857142857144
Hard Target (1993),2.8,2.781094527363184
Hard-Boiled (Lashou shentan) (1992),4.25925925925926,4.126666666666667
Harlem (1993),,2.0
"Harmonists, The (1997)",4.5,4.0
Harold and Maude (1971),4.1923076923076925,4.153374233128834
Harriet the Spy (1996),3.4107142857142856,2.8307692307692314
Harry and the Hendersons (1987),2.7654320987654315,2.700460829493088
Harvey (1950),4.1610169491525415,4.054621848739496
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),,1.6666666666666667
"Hate (Haine, La) (1995)",4.333333333333333,3.657894736842105
Haunted Honeymoon (1986),2.92,2.148936170212766
"Haunted World of Edward D. Wood Jr., The (1995)",4.1,3.647058823529412
"Haunting, The (1963)",3.607843137254902,3.462121212121212
"Haunting, The (1999)",2.4690265486725664,2.3553719008264458
Hav Plenty (1997),4.0,3.2
He Got Game (1998),3.5294117647058822,3.3412698412698414
He Walked by Night (1948),3.111111111111111,3.65
Head Above Water (1996),2.5,3.066666666666667
Head On (1998),3.5,3.25
Hear My Song (1991),4.1,3.775
Heart Condition (1990),3.0,2.7777777777777777
Heart and Souls (1993),3.5505617977528083,3.5461538461538464
Heartbreak Ridge (1986),3.2,3.354385964912281
Heartburn (1986),3.085714285714286,2.8205128205128207
Hearts and Minds (1996),4.833333333333333,4.0
Heat (1995),3.682170542635659,3.909987669543773
Heathers (1989),3.914414414414415,3.7779690189328745
Heaven & Earth (1993),3.571428571428572,3.220779220779221
Heaven (1998),2.5,2.6666666666666665
Heaven Can Wait (1978),3.588888888888889,3.631372549019608
Heaven's Burning (1997),4.0,
Heaven's Prisoners (1996),3.0,2.8292682926829267
Heavenly Creatures (1994),3.9034090909090913,3.843853820598007
Heavy (1995),3.3571428571428568,3.217391304347826
Heavy Metal (1981),3.422535211267605,3.563071297989031
Heavyweights (1994),2.25,2.727272727272727
Heidi Fleiss: Hollywood Madam (1995),3.2142857142857144,3.555555555555556
Held Up (2000),3.5,2.5
Hell Night (1981),2.25,2.2666666666666666
Hell in the Pacific (1968),,3.696969696969697
Hellbound: Hellraiser II (1988),2.4545454545454546,2.8551724137931034
Hello Mary Lou: Prom Night II (1987),2.2,2.073170731707317
Hellraiser (1987),3.0222222222222217,3.1282051282051277
Hellraiser III: Hell on Earth (1992),2.1,2.2467532467532467
Hellraiser: Bloodline (1996),2.6666666666666665,2.4479166666666665
Help! (1965),3.8928571428571432,3.724637681159421
Henry Fool (1997),3.3714285714285714,3.5384615384615383
Henry V (1989),4.252427184466018,4.2972136222910216
Henry: Portrait of a Serial Killer (1990),3.414634146341464,3.49438202247191
"Henry: Portrait of a Serial Killer, Part 2 (1996)",2.0,2.6666666666666665
Herbie Goes Bananas (1980),2.9655172413793105,2.373333333333333
Herbie Goes to Monte Carlo (1977),2.875,2.4545454545454546
Herbie Rides Again (1974),2.9655172413793105,2.660377358490566
Hercules (1997),3.4276315789473686,3.2082018927444795
Here on Earth (2000),2.2894736842105257,2.627450980392157
Hero (1992),2.9761904761904763,3.0277777777777777
"Hi-Lo Country, The (1998)",2.6666666666666665,3.15
"Hidden, The (1987)",3.1379310344827585,3.7450980392156863
Hideaway (1995),2.272727272727273,2.8529411764705883
Hideous Kinky (1998),3.1538461538461537,2.9090909090909087
"Hideous Sun Demon, The (1959)",2.0,2.0
High Art (1998),3.701754385964912,3.3552631578947367
High Fidelity (2000),3.8700265251989387,3.9508032128514055
High Noon (1952),3.873015873015873,4.235294117647058
High Plains Drifter (1972),3.611111111111111,3.899665551839465
High School High (1996),2.230769230769231,2.169230769230769
Higher Learning (1995),3.5185185185185186,3.0877192982456134
Highlander (1986),3.7672413793103448,3.8608
Highlander III: The Sorcerer (1994),2.2424242424242418,2.1
Highlander: Endgame (2000),2.44,2.409090909090909
Hilary and Jackie (1998),3.852941176470588,3.804347826086957
Hillbillys in a Haunted House (1967),,1.0
"Hippie Revolution, The (1996)",,2.0
His Girl Friday (1940),4.3125,4.213438735177865
History of the World: Part I (1981),3.639344262295082,3.5806451612903225
"Hitch-Hiker, The (1953)",3.333333333333333,3.6
Hocus Pocus (1993),3.0657894736842106,2.7289719626168223
Holiday Inn (1942),4.088495575221239,3.7345679012345685
Hollow Man (2000),2.382716049382716,2.5771604938271606
Hollow Reed (1996),3.333333333333333,3.5384615384615383
"Hollywood Knights, The (1980)",3.0,3.2758620689655173
Holy Man (1998),2.3529411764705883,2.5205479452054798
Holy Smoke (1999),3.421052631578948,3.135135135135135
Home Alone (1990),3.1971153846153846,3.107066381156317
Home Alone 2: Lost in New York (1992),2.4888888888888894,2.358565737051793
Home Alone 3 (1997),2.4864864864864864,1.6837606837606838
Home Fries (1998),2.6818181818181817,2.4875
Home Page (1999),,3.5
Home for the Holidays (1995),3.571428571428572,3.280701754385965
Homegrown (1998),3.1481481481481484,3.441558441558441
Homeward Bound II: Lost in San Francisco (1996),3.0,2.659090909090909
Homeward Bound: The Incredible Journey (1993),3.619718309859155,3.226993865030675
"Honey, I Blew Up the Kid (1992)",2.295918367346939,2.243816254416961
"Honey, I Shrunk the Kids (1989)",2.9606299212598426,2.9241466498103668
Honeymoon in Vegas (1992),3.1137724550898205,3.2666666666666666
Hoodlum (1997),2.9,2.6923076923076925
Hook (1991),3.25,2.9454545454545453
Hoop Dreams (1994),4.265432098765432,4.166064981949458
Hoosiers (1986),3.830188679245283,3.9380165289256204
Hope Floats (1998),3.206185567010309,2.7823834196891197
Horror Express (1972),2.0,2.6875
Horror Hotel (a.k.a. The City of the Dead) (1960),3.0,1.3333333333333333
"Horse Whisperer, The (1998)",3.3536585365853657,3.1484375
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.05,3.34375
Hot Lead and Cold Feet (1978),2.8571428571428568,2.8285714285714287
Hot Shots! Part Deux (1993),2.557894736842105,2.8430962343096238
"Hot Spot, The (1990)",3.0,2.8372093023255816
Hotel de Love (1996),3.0,2.5
"Hour of the Pig, The (1993)",,4.5
House (1986),2.6666666666666665,2.9172413793103447
House Arrest (1996),2.583333333333333,2.5526315789473686
House II: The Second Story (1987),2.7777777777777777,2.2021276595744683
House Party (1990),2.586206896551724,2.8661971830985915
House Party 2 (1991),1.5384615384615383,2.07843137254902
House Party 3 (1994),1.5714285714285714,1.7741935483870968
House of Dracula (1945),3.0,2.8484848484848486
House of Frankenstein (1944),3.0,3.217391304347826
"House of Yes, The (1997)",3.486111111111111,3.4672131147540983
"House of the Spirits, The (1993)",3.2444444444444445,2.4166666666666665
House on Haunted Hill (1958),2.9565217391304346,3.315068493150685
"House on Haunted Hill, The (1999)",2.333333333333333,2.2992125984251968
Houseguest (1994),2.962264150943396,2.8823529411764706
How Green Was My Valley (1941),4.027777777777779,4.028169014084507
How I Won the War (1967),3.8,3.15625
How Stella Got Her Groove Back (1998),3.04,2.4923076923076923
How to Be a Player (1997),2.625,2.526315789473684
How to Make an American Quilt (1995),3.2407407407407414,2.862068965517241
How to Stuff a Wild Bikini (1965),2.7,2.5
Howard the Duck (1986),2.074626865671642,2.103542234332425
Howards End (1992),3.8297872340425534,3.6643835616438367
Howling II: Your Sister Is a Werewolf (1985),1.8333333333333333,1.7428571428571429
"Howling, The (1980)",2.8947368421052637,3.33160621761658
Hud (1963),4.044117647058823,4.0142180094786735
"Hudsucker Proxy, The (1994)",3.4934210526315788,3.6778523489932886
Hugo Pool (1997),3.5,2.375
Human Traffic (1999),3.5,2.6666666666666665
"Hunchback of Notre Dame, The (1996)",3.303448275862069,3.1755102040816325
"Hungarian Fairy Tale, A (1987)",,4.0
"Hunger, The (1983)",3.5263157894736836,3.401639344262295
"Hunt for Red October, The (1990)",3.8782051282051277,4.092537313432836
"Hunted, The (1995)",4.0,3.1875
Hurlyburly (1998),3.260869565217391,3.0263157894736836
Hurricane Streets (1998),3.0,2.8
"Hurricane, The (1999)",3.990384615384616,3.8123456790123456
Hush (1998),2.727272727272727,2.5161290322580645
"Hustler, The (1961)",4.066666666666666,4.274666666666667
Hype! (1996),3.0,3.6486486486486487
I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.0,4.75
I Can't Sleep (J'ai pas sommeil) (1994),,3.8
I Confess (1953),4.0,3.4615384615384617
I Don't Want to Talk About It (De eso no se habla) (1993),,4.0
I Dreamed of Africa (2000),2.5357142857142856,2.45
I Got the Hook Up (1998),,2.75
I Know What You Did Last Summer (1997),2.5726495726495733,2.650837988826816
I Like It Like That (1994),3.4444444444444446,3.0
I Love Trouble (1994),2.595238095238096,2.447058823529412
"I Love You, Don't Touch Me! (1998)",3.0,2.7142857142857144
"I Love You, I Love You Not (1996)",3.25,4.0
I Married A Strange Person (1997),3.0,3.7894736842105265
I Saw What You Did (1965),2.6538461538461537,2.828125
I Shot Andy Warhol (1996),3.275,3.7666666666666666
I Stand Alone (Seul contre tous) (1998),,3.4
I Still Know What You Did Last Summer (1998),2.2,2.2044444444444444
I Went Down (1997),4.0,3.7142857142857135
I'll Be Home For Christmas (1998),3.3,2.7058823529411766
I'll Do Anything (1994),2.4,2.862068965517241
I'll Never Forget What's 'is Name (1967),,3.5
I'm Not Rappaport (1996),2.5,3.25
I'm the One That I Want (2000),3.692307692307693,4.0740740740740735
"I, Worst of All (Yo, la peor de todas) (1990)",,3.0
I.Q. (1994),3.305555555555556,3.2466367713004485
"Ice Storm, The (1997)",3.658064516129032,3.863636363636364
"Ideal Husband, An (1999)",3.8128342245989306,3.5960591133004924
Identification of a Woman (Identificazione di una donna) (1982),,3.5
"Idiots, The (Idioterne) (1998)",3.0,3.419354838709677
Idle Hands (1999),2.333333333333333,2.790960451977401
"Idolmaker, The (1980)",3.375,3.4
If Lucy Fell (1996),3.0,3.138888888888889
If.... (1968),3.888888888888889,3.888888888888889
Illtown (1996),4.0,4.0
Illuminata (1998),3.0,3.125
"Ilsa, She Wolf of the SS (1974)",1.6666666666666667,3.136363636363636
Immortal Beloved (1994),3.8415841584158414,3.70625
Impact (1949),4.0,3.0
"Impostors, The (1998)",4.045454545454546,3.7115384615384617
In & Out (1997),3.3698630136986303,3.234042553191489
"In Crowd, The (2000)",2.0,2.3157894736842106
In Dreams (1999),2.4782608695652173,2.575
In God's Hands (1998),1.0,3.333333333333333
In Love and War (1996),3.4615384615384617,3.0
In Old California (1942),3.4,2.875
In Search of the Castaways (1962),3.8333333333333335,3.333333333333333
In Too Deep (1999),2.571428571428572,3.358974358974359
In the Army Now (1994),2.3846153846153846,2.1919999999999997
In the Bleak Midwinter (1995),3.6666666666666665,4.142857142857143
In the Company of Men (1997),3.52,3.8620689655172415
In the Heat of the Night (1967),4.177777777777779,4.112403100775194
In the Line of Duty 2 (1987),,2.8
In the Line of Fire (1993),3.751412429378531,3.8415094339622633
In the Mouth of Madness (1995),2.515151515151515,2.99375
In the Name of the Father (1993),3.892156862745098,3.9047619047619047
In the Realm of the Senses (Ai no corrida) (1976),3.625,3.3235294117647056
Incognito (1997),2.5,3.4285714285714284
"Incredible Journey, The (1963)",3.3428571428571434,3.3392857142857144
"Incredibly True Adventure of Two Girls in Love, The (1995)",3.75,3.2666666666666666
Indecent Proposal (1993),2.7777777777777777,2.7207792207792205
Independence Day (ID4) (1996),3.6510067114093965,3.4811452513966477
Indian Summer (a.k.a. Alive & Kicking) (1996),2.805555555555556,3.2894736842105265
"Indian in the Cupboard, The (1995)",3.2924528301886786,3.1792828685258963
Indiana Jones and the Last Crusade (1989),4.096096096096096,4.142857142857143
Indiana Jones and the Temple of Doom (1984),3.6743119266055047,3.676567656765677
Indochine (1992),3.9117647058823533,3.684782608695652
Inferno (1980),3.0,3.0
Infinity (1996),3.0,3.1666666666666665
Inherit the Wind (1960),4.1466666666666665,4.3316062176165815
"Inheritors, The (Die Siebtelbauern) (1998)",4.5,
"Inkwell, The (1994)",2.8571428571428568,2.571428571428572
"Innocents, The (1961)",4.428571428571429,3.8125
"Insider, The (1999)",3.9917012448132785,4.08398133748056
Insomnia (1997),3.6,3.9090909090909087
Inspector Gadget (1999),2.3163265306122454,2.1127272727272732
"Inspector General, The (1949)",4.076923076923077,3.414634146341464
Instinct (1999),3.121212121212121,3.14
"Institute Benjamenta, or This Dream People Call Human Life (1995)",,3.6666666666666665
Interiors (1978),3.1818181818181817,3.3278688524590163
Interview with the Vampire (1994),3.502793296089385,3.5313059033989265
Intimate Relations (1996),,2.0
Invasion of the Body Snatchers (1956),3.8203125,3.9360000000000004
Inventing the Abbotts (1997),3.234375,3.044776119402985
"Invisible Man, The (1933)",3.6818181818181817,3.765957446808511
"Ipcress File, The (1965)",4.0,3.9852941176470584
Irma la Douce (1963),3.741935483870968,3.693548387096774
Iron Eagle (1986),2.96875,2.5439330543933054
Iron Eagle II (1988),2.0,1.847328244274809
Iron Eagle IV (1995),1.3333333333333333,1.6181818181818182
"Iron Giant, The (1999)",3.8947368421052633,4.0919540229885065
"Island of Dr. Moreau, The (1996)",2.2452830188679247,2.1918819188191883
Isn't She Great? (2000),2.1538461538461537,2.5
It Came from Beneath the Sea (1955),2.6666666666666665,3.127659574468085
It Came from Hollywood (1982),3.75,3.1190476190476186
It Came from Outer Space (1953),3.3571428571428568,3.3625
It Conquered the World (1956),2.5,3.333333333333333
It Could Happen to You (1994),3.4827586206896552,3.375
It Happened Here (1961),,3.0
It Happened One Night (1934),4.5,4.163934426229509
It Takes Two (1995),3.2142857142857144,2.4285714285714284
It's My Party (1995),3.2222222222222223,3.333333333333333
It's a Wonderful Life (1946),4.31,4.294896030245747
It's in the Water (1998),2.6666666666666665,
JFK (1991),3.6768292682926833,3.777027027027027
JLG/JLG - autoportrait de décembre (1994),,3.5
Jack (1996),2.8297872340425534,2.556451612903226
Jack Frost (1998),2.555555555555556,2.119205298013245
Jack and Sarah (1995),3.333333333333333,3.0
"Jackal, The (1997)",3.1063829787234036,3.0724137931034483
Jackie Brown (1997),3.678571428571429,3.691780821917808
Jackie Chan's First Strike (1996),3.5853658536585367,3.26171875
Jacob's Ladder (1990),3.4029850746268657,3.622889305816135
Jade (1995),2.294117647058824,2.5405405405405403
Jagged Edge (1985),3.6621621621621614,3.6352941176470583
Jail Bait (1954),4.0,2.5454545454545454
Jakob the Liar (1999),2.914285714285714,2.746987951807229
Jamaica Inn (1939),1.0,3.1428571428571432
"James Dean Story, The (1957)",4.0,1.0
James and the Giant Peach (1996),3.459627329192547,3.4670329670329667
Jane Eyre (1996),3.8392857142857135,3.1923076923076925
"Jar, The (Khomreh) (1992)",,4.0
Jason's Lyric (1994),3.5454545454545454,3.1724137931034484
Jawbreaker (1999),2.75,2.5301204819277108
Jaws (1975),3.946875,4.1227305737109665
Jaws 2 (1978),2.647058823529412,2.579937304075235
Jaws 3-D (1983),1.8636363636363635,1.8510638297872342
Jean de Florette (1986),4.3086419753086425,4.333333333333333
Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),,2.0
Jefferson in Paris (1995),3.2142857142857144,3.0
Jeffrey (1995),3.5357142857142856,3.5846153846153848
Jennifer 8 (1992),3.0,2.848101265822785
Jeremiah Johnson (1972),3.7647058823529416,3.7925531914893615
"Jerk, The (1979)",3.660869565217392,3.764192139737992
"Jerky Boys, The (1994)",1.75,2.0806451612903225
Jerry & Tom (1998),,2.0
Jerry Maguire (1996),3.758314855875832,3.759423503325942
Jerry Springer: Ringmaster (1998),2.083333333333333,1.9361702127659572
Jesus' Son (1999),3.6944444444444446,3.7678571428571432
"Jewel of the Nile, The (1985)",3.4942528735632186,3.0480961923847696
Jimmy Hollywood (1994),2.6666666666666665,2.4285714285714284
